what is the notable types of <e> 's profession	Vince_Bell	Creative_Work	__people__person__profession|__common__topic__notable_types	Vince_Bell##__people__person__profession##Songwriter##__common__topic__notable_types##Creative_Work
what is the artist of primary release of <e> 's nationality	Alireza_Azizi	Azra	__people__person__nationality|__music__album__primary_release|__music__recording__artist	Alireza_Azizi##__people__person__nationality##Iran##__music__album__primary_release##Iran##__music__recording__artist##Azra
what is the canonical version of appears in topic gallery of <e> 's appears in topic gallery	Rome	Rome	__common__image__appears_in_topic_gallery|__common__image__appears_in_topic_gallery|__music__recording__canonical_version	Rome##__common__image__appears_in_topic_gallery##Rome##__common__image__appears_in_topic_gallery##Rome##__music__recording__canonical_version##Rome
what is the tracks of tracks of <e> 's tracks	Paris	Paris	__music__recording__tracks|__music__recording__tracks|__music__recording__tracks	Paris##__music__recording__tracks##Paris##__music__recording__tracks##Paris##__music__recording__tracks##Paris
what is the canonical version of album of <e> 's canonical version	Bewitched	Bewitched	__music__recording__canonical_version|__music__release__album|__music__recording__canonical_version	Bewitched##__music__recording__canonical_version##Bewitched##__music__release__album##Bewitched##__music__recording__canonical_version##Bewitched
what is the genre of release of <e> 's track	Pulse	Gangsta_rap	__music__artist__track|__music__release_track__release|__music__album__genre	Pulse##__music__artist__track##Believe##__music__release_track__release##Greatest_Hits##__music__album__genre##Gangsta_rap
what is the tracks of tracks of <e> 's tracks	Red	Red	__music__recording__tracks|__music__recording__tracks|__music__recording__tracks	Red##__music__recording__tracks##Red##__music__recording__tracks##Red##__music__recording__tracks##Red
what is the tracks of tracks of <e> 's tracks	Euthanasia	Euthanasia	__music__recording__tracks|__music__recording__tracks|__music__recording__tracks	Euthanasia##__music__recording__tracks##Euthanasia##__music__recording__tracks##Euthanasia##__music__recording__tracks##Euthanasia
what is the artist of tracks of <e> 's recording	O_Holy_Night	Liberace	__music__release_track__recording|__music__recording__tracks|__music__recording__artist	O_Holy_Night##__music__release_track__recording##O_Holy_Night##__music__recording__tracks##O_Holy_Night##__music__recording__artist##Liberace
what is the tracks of tracks of <e> 's place of birth	Chris_Cuthbert	Toronto	__people__person__place_of_birth|__music__recording__tracks|__music__recording__tracks	Chris_Cuthbert##__people__person__place_of_birth##Toronto##__music__recording__tracks##Toronto##__music__recording__tracks##Toronto
what is the track list of album of <e> 's artist	Ritmo_de_la_Noche	Bohemia	__music__album__artist|__music__artist__album|__music__release__track_list	Ritmo_de_la_Noche##__music__album__artist##Al_Di_Meola##__music__artist__album##The_Collection##__music__release__track_list##Bohemia
what is the artist of appears in topic gallery of <e> 's track list	Elliott_Yamin	Ultra_Naté|Sarah_Brightman	__music__release__track_list|__common__image__appears_in_topic_gallery|__music__recording__artist	Elliott_Yamin##__music__release__track_list##Free##__common__image__appears_in_topic_gallery##Free##__music__recording__artist##Ultra_Naté|Elliott_Yamin##__music__release__track_list##Free##__common__image__appears_in_topic_gallery##Free##__music__recording__artist##Sarah_Brightman
what is the song of recording of <e> 's track	Pulse	Believe	__music__artist__track|__music__release_track__recording|__music__recording__song	Pulse##__music__artist__track##Believe##__music__release_track__recording##Believe##__music__recording__song##Believe
what is the editions of editions of <e> 's editions	The_Prefect	The_prefect|The_Prefect	__book__book__editions|__book__book__editions|__book__book__editions	The_Prefect##__book__book__editions##The_Prefect##__book__book__editions##The_Prefect##__book__book__editions##The_prefect|The_Prefect##__book__book__editions##The_Prefect##__book__book__editions##The_Prefect##__book__book__editions##The_Prefect
what is the versions of versions of <e> 's versions	The_Game	The_Game	__music__single__versions|__music__single__versions|__music__single__versions	The_Game##__music__single__versions##The_Game##__music__single__versions##The_Game##__music__single__versions##The_Game
what is the recording of recording of <e> 's song	Amsterdam	Amsterdam	__music__recording__song|__music__release_track__recording|__music__release_track__recording	Amsterdam##__music__recording__song##Amsterdam##__music__release_track__recording##Amsterdam##__music__release_track__recording##Amsterdam
what is the releases of releases of <e> 's releases	Another_Day	The_Muffs	__music__album__releases|__music__album__releases|__music__recording__releases	Another_Day##__music__album__releases##Another_Day##__music__album__releases##Another_Day##__music__recording__releases##The_Muffs
what is the canonical version of canonical version of <e> 's place of birth	Javier_Robles	Buenos_Aires	__people__person__place_of_birth|__music__recording__canonical_version|__music__recording__canonical_version	Javier_Robles##__people__person__place_of_birth##Buenos_Aires##__music__recording__canonical_version##Buenos_Aires##__music__recording__canonical_version##Buenos_Aires
what is the recording of recording of <e> 's versions	New_York_City	New_York_City	__music__single__versions|__music__release_track__recording|__music__release_track__recording	New_York_City##__music__single__versions##New_York_City##__music__release_track__recording##New_York_City##__music__release_track__recording##New_York_City
what is the versions of versions of <e> 's versions	Busted	Busted	__music__single__versions|__music__single__versions|__music__single__versions	Busted##__music__single__versions##Busted##__music__single__versions##Busted##__music__single__versions##Busted
what is the recording of recording of <e> 's recording	Closer	Closer	__music__release_track__recording|__music__release_track__recording|__music__release_track__recording	Closer##__music__release_track__recording##Closer##__music__release_track__recording##Closer##__music__release_track__recording##Closer
what is the release of tracks of <e> 's track	Pulse	The_Breakout_Trilogy|Greatest_Hits	__music__artist__track|__music__recording__tracks|__music__release_track__release	Pulse##__music__artist__track##Believe##__music__recording__tracks##Believe##__music__release_track__release##The_Breakout_Trilogy|Pulse##__music__artist__track##Believe##__music__recording__tracks##Believe##__music__release_track__release##Greatest_Hits
what is the artist of canonical version of <e> 's canonical version	Babylon	David_Carbonara	__music__recording__canonical_version|__music__recording__canonical_version|__music__recording__artist	Babylon##__music__recording__canonical_version##Babylon##__music__recording__canonical_version##Babylon##__music__recording__artist##David_Carbonara
what is the tracks of recording of <e> 's song	Believe	Believe	__music__recording__song|__music__release_track__recording|__music__recording__tracks	Believe##__music__recording__song##Believe##__music__release_track__recording##Believe##__music__recording__tracks##Believe
what is the artist of recording of <e> 's track	The_B.B._&_Q._Band	Louise_Redknapp	__music__artist__track|__music__release_track__recording|__music__recording__artist	The_B.B._&_Q._Band##__music__artist__track##Stay##__music__release_track__recording##Stay##__music__recording__artist##Louise_Redknapp
what is the recording of recording of <e> 's versions	Busted	Busted	__music__single__versions|__music__release_track__recording|__music__release_track__recording	Busted##__music__single__versions##Busted##__music__release_track__recording##Busted##__music__release_track__recording##Busted
what is the country of album of <e> 's track list	More_Than_Ever	India	__music__release__track_list|__music__release__album|__film__film__country	More_Than_Ever##__music__release__track_list##Hollywood##__music__release__album##Hollywood##__film__film__country##India
what is the film casting director of song of <e> 's song	Jackie	Barcie_Waite	__music__recording__song|__music__recording__song|__film__film__film_casting_director	Jackie##__music__recording__song##Jackie##__music__recording__song##Jackie##__film__film__film_casting_director##Barcie_Waite
what is the canonical version of canonical version of <e> 's canonical version	San_Francisco	San_Francisco	__music__recording__canonical_version|__music__recording__canonical_version|__music__recording__canonical_version	San_Francisco##__music__recording__canonical_version##San_Francisco##__music__recording__canonical_version##San_Francisco##__music__recording__canonical_version##San_Francisco
what is the artist of appears in topic gallery of <e> 's recordings	Free	Ultra_Naté|Sarah_Brightman	__music__composition__recordings|__common__image__appears_in_topic_gallery|__music__recording__artist	Free##__music__composition__recordings##Free##__common__image__appears_in_topic_gallery##Free##__music__recording__artist##Ultra_Naté|Free##__music__composition__recordings##Free##__common__image__appears_in_topic_gallery##Free##__music__recording__artist##Sarah_Brightman
what is the recording of releases of <e> 's recording	Another_Day	Another_Day	__music__release_track__recording|__music__album__releases|__music__release_track__recording	Another_Day##__music__release_track__recording##Another_Day##__music__album__releases##Another_Day##__music__release_track__recording##Another_Day
what is the recording of recording of <e> 's versions	Mercy	Mercy	__music__single__versions|__music__release_track__recording|__music__release_track__recording	Mercy##__music__single__versions##Mercy##__music__release_track__recording##Mercy##__music__release_track__recording##Mercy
what is the tracks of tracks of <e> 's netflix genres	Jefe_de_la_Frontera	Mexico	__media_common__netflix_title__netflix_genres|__music__recording__tracks|__music__recording__tracks	Jefe_de_la_Frontera##__media_common__netflix_title__netflix_genres##Mexico##__music__recording__tracks##Mexico##__music__recording__tracks##Mexico
what is the book of canonical version of <e> 's appears in topic gallery	Rome	Rome	__common__image__appears_in_topic_gallery|__music__recording__canonical_version|__book__book_edition__book	Rome##__common__image__appears_in_topic_gallery##Rome##__music__recording__canonical_version##Rome##__book__book_edition__book##Rome
what is the recording of recording of <e> 's recording	March	March	__music__release_track__recording|__music__release_track__recording|__music__release_track__recording	March##__music__release_track__recording##March##__music__release_track__recording##March##__music__release_track__recording##March
what is the appears in topic gallery of canonical version of <e> 's place of birth	Claudia_Gerini	Rome	__people__person__place_of_birth|__music__recording__canonical_version|__common__image__appears_in_topic_gallery	Claudia_Gerini##__people__person__place_of_birth##Rome##__music__recording__canonical_version##Rome##__common__image__appears_in_topic_gallery##Rome
